316 (390) show_5 2.2203448 0.8390229 0.0000539 7209
317 (390) showChar_1 0.6293302 0.5576119 0.0000708 330
318 (390) showInt_1 2.0132551 0.8701620 0.0000501 6339
319 (390) showParen_1 0.8091300 0.5913560 0.0000479 1249
320 (390) shows_1 0.8548651 0.6180968 0.0000710 1287
321 (390) shows_2 2.3555410 0.9031250 0.0000560 7654
322 (390) shows_3 3.0163400 0.9986570 0.0000510 10001
323 (390) shows_4 1.5527341 0.7588429 0.0000520 4407
324 (390) shows_5 2.2690060 0.8708808 0.0000491 7238
325 (390) showSigned_1 1.5793951 0.7593360 0.0000510 4390
326 (390) showSigned_2 1.5515249 0.7957308 0.0001018 4459
327 (390) showSigned_3 1.3053861 0.7035320 0.0001042 3240
328 (390) showsPrec_1 0.8311532 0.6010220 0.0000749 1211
329 (390) showsPrec_2 2.2808340 0.8850851 0.0001011 7568
330 (390) showsPrec_3 3.0368121 0.9992311 0.0000541 9917
331 (390) showsPrec_4 1.5028269 0.7654099 0.0000520 4327
332 (390) showsPrec_5 2.2234311 0.8578620 0.0000532 7146
333 (390) showString_1 0.6603370 0.5644250 0.0000648 458
334 (390) signum_1 1.1653602 0.6785510 0.0000510 2586
335 (390) signum_2 1.3695481 0.7154839 0.0000510 3689
336 (390) signum_3 1.1441739 0.6798539 0.0000472 2423
337 (390) SLASH_1 0.8366880 0.6052721 0.0000660 1174
338 (390) SLASHEQ_1 0.6405630 0.5572071 0.0000520 394
339 (390) SLASHEQ_2 0.8320739 0.6054630 0.0000989 1254
340 (390) SLASHEQ_3 0.6631000 0.5639720 0.0000520 513
341 (390) SLASHEQ_4 0.7953620 0.6010661 0.0000501 1087
342 (390) SLASHEQ_5 1.0482149 0.6509151 0.0000482 1940
343 (390) SLASHEQ_6 0.7898068 0.5911431 0.0000470 983
344 (390) SLASHEQ_7 0.6903470 0.5835030 0.0000730 690
345 (390) snd_1 0.6027930 0.5480280 0.0000501 216
346 (390) span_1 0.7996039 0.6032121 0.0000532 920
347 (390) splitAt_1 1.2633009 0.6779189 0.0000980 2995
348 (390) STAR_1 0.8006599 0.6067150 0.0000539 1174
349 (390) STAR_2 0.7616630 0.5948961 0.0000710 948
350 (390) subtract_1 1.0156519 0.6504099 0.0000508 1861
351 (390) subtract_2 0.7987549 0.6079450 0.0000679 1109
352 (390) succ_1 1.0300312 0.6379771 0.0000911 1934
353 (390) succ_2 1.4850171 0.7488060 0.0000491 4284
354 (390) succ_3 1.0987990 0.6533689 0.0000699 2162
355 (390) succ_4 0.8819938 0.6252279 0.0000510 1381
356 (390) succ_5 1.4795780 0.7674410 0.0001152 4227
357 (390) succ_6 0.6515858 0.5646269 0.0000689 408
358 (390) succ_7 1.1562119 0.6892500 0.0000520 2434
359 (390) sum_1 1.0910101 0.6698401 0.0000510 2275
360 (390) sum_2 0.8863850 0.6191292 0.0000520 1432
361 (390) tail_1 0.6008189 0.5509830 0.0000489 207
362 (390) take_1 1.1923530 0.6877320 0.0000591 2583
363 (390) takeWhile_1 0.6880229 0.5803058 0.0000999 623
364 (390) toEnum_1 0.7844639 0.5966830 0.0000720 977
365 (390) toEnum_2 0.6680961 0.5778332 0.0000689 509
366 (390) toEnum_3 0.8260829 0.5975339 0.0000548 1141
367 (390) toEnum_4 0.6357079 0.5589061 0.0000670 360
368 (390) toEnum_5 0.6357000 0.5581880 0.0000510 397
369 (390) toEnum_6 0.6292269 0.5673730 0.0000689 294
370 (390) toEnum_7 0.8750708 0.6104679 0.0000470 1354
371 (390) toInt_1 0.6112351 0.5541830 0.0000689 265
372 (390) toInteger_1 0.6237321 0.5665319 0.0000689 321
373 (390) toLower_1 3.3070011 1.0758781 0.0000482 11826
374 (390) toRational_1 0.6505239 0.5633399 0.0000682 484
375 (390) toUpper_1 4.6921570 1.3451099 0.0000520 17332
376 (390) truncate_1 1.2702091 0.7307699 0.0000510 3298
377 (390) truncate_2 1.3803639 0.7287869 0.0000491 3617
378 (390) uncurry_1 0.6480172 0.5716732 0.0000548 374
379 (390) undefined_1 0.6041050 0.5517240 0.0000479 241
380 (390) unlines_1 0.6838839 0.5797300 0.0000708 572
381 (390) until_1 0.6352279 0.5589440 0.0001049 331
382 (390) unwords_1 0.7355130 0.5932779 0.0000961 752
383 (390) unzip3_1 0.7145262 0.5855410 0.0000720 648
384 (390) unzip_1 0.6920171 0.5748160 0.0000689 546
385 (390) userError_1 0.7082422 0.5815220 0.0000710 681
386 (390) words_1 1.8076670 0.7722981 0.0000501 4795
387 (390) zip3_1 0.6801829 0.5680351 0.0000489 553
388 (390) zip_1 0.6508560 0.5599840 0.0000730 462
389 (390) zipWith3_1 0.6390159 0.5646241 0.0000679 422
390 (390) zipWith_1 0.6205850 0.5711799 0.0000989 355
